,scaled_input_age,scaled_input_priors_count,scaled_input_days_b_screening_arrest,scaled_input_length_of_stay,scaled_input_age_cat,scaled_input_sex,scaled_input_race,scaled_input_c_charge_degree,scaled_input_is_recid,scaled_input_is_violent_recid,scaled_input_two_year_recid,scaled_input_class,origin_input_age,origin_input_priors_count,origin_input_days_b_screening_arrest,origin_input_length_of_stay,origin_input_age_cat,origin_input_sex,origin_input_race,origin_input_c_charge_degree,origin_input_is_recid,origin_input_is_violent_recid,origin_input_two_year_recid,origin_input_class,scaled_adv_age,scaled_adv_priors_count,scaled_adv_days_b_screening_arrest,scaled_adv_length_of_stay,scaled_adv_age_cat,scaled_adv_sex,scaled_adv_race,scaled_adv_c_charge_degree,scaled_adv_is_recid,scaled_adv_is_violent_recid,scaled_adv_two_year_recid,origin_adv_age,origin_adv_priors_count,origin_adv_days_b_screening_arrest,origin_adv_length_of_stay,origin_adv_age_cat,origin_adv_sex,origin_adv_race,origin_adv_c_charge_degree,origin_adv_is_recid,origin_adv_is_violent_recid,origin_adv_two_year_recid,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.12820512820512822,0.02631578947368421,0.0,0.0,25 - 45,Female,Other,F,0,0,0,Medium-Low,28.0,1.0,0.0,0.0,25 - 45,Female,Other,F,0,0,0,Medium-Low,0.0051576775,0.27337056,0.0037592521,0.12634596,25 - 45,Female,Other,F,0,0,0,18.4023,10.388082,3.9735296,100.950424,25 - 45,Female,Other,F,0,0,0,2.5031440258026123,Y,Y,Medium-Low,Medium-Low,High
0,0.051282051282051294,0.15789473684210525,0.15894039735099338,0.07759699624530664,Less than 25,Male,Caucasian,F,1,0,1,High,22.0,6.0,168.0,62.0,Less than 25,Male,Caucasian,F,1,0,1,High,0.088588394,0.10087318,0.16002856,0.04902849,Less than 25,Male,Caucasian,F,1,0,1,24.909895,3.833181,169.15019,39.173763,Less than 25,Male,Caucasian,F,1,0,1,2.5031440258026123,Y,Y,High,High,Medium-Low
0,0.33333333333333337,0.0,0.000946073793755913,0.0025031289111389237,25 - 45,Male,African-American,M,0,0,0,Medium-Low,44.0,0.0,1.0,2.0,25 - 45,Male,African-American,M,0,0,0,Medium-Low,0.18367603,0.2582777,0.013840469,0.13095526,25 - 45,Male,African-American,M,0,0,0,32.32673,9.814553,14.629375,104.633255,25 - 45,Male,African-American,M,0,0,0,2.5031440258026123,Y,Y,Medium-Low,Medium-Low,High
0,0.14102564102564105,0.0,0.0,0.0,25 - 45,Male,African-American,M,0,0,0,Medium-Low,29.000000000000004,0.0,0.0,0.0,25 - 45,Male,African-American,M,0,0,0,Medium-Low,0.031059504,0.16423757,0.010162039,0.08676256,25 - 45,Male,African-American,M,0,0,0,20.42264,6.241028,10.741275,69.32329,25 - 45,Male,African-American,M,0,0,0,2.5031440258026123,Y,Y,Medium-Low,Medium-Low,High
0,0.14102564102564105,0.0,0.0,0.0,25 - 45,Male,African-American,F,0,0,0,Medium-Low,29.000000000000004,0.0,0.0,0.0,25 - 45,Male,African-American,F,0,0,0,Medium-Low,0.04833304,0.15062216,0.0032514366,0.08653221,25 - 45,Male,African-American,F,0,0,0,21.769978,5.723642,3.4367685,69.13924,25 - 45,Male,African-American,F,0,0,0,2.5031440258026123,Y,Y,Medium-Low,Medium-Low,High
0,0.07692307692307696,0.05263157894736842,0.000946073793755913,0.003754693366708386,Less than 25,Male,African-American,M,0,0,0,Medium-Low,24.000000000000004,2.0,1.0,3.0,Less than 25,Male,African-American,M,0,0,0,Medium-Low,0.040253796,0.11108515,0.00027401408,0.033855148,Less than 25,Male,African-American,M,0,0,0,21.139797,4.2212358,0.2896329,27.050262,Less than 25,Male,African-American,M,0,0,0,2.5031440258026123,Y,Y,Medium-Low,Medium-Low,High
0,0.07692307692307696,0.0,0.0,0.0012515644555694619,Less than 25,Male,African-American,M,1,0,1,Medium-Low,24.000000000000004,0.0,0.0,1.0,Less than 25,Male,African-American,M,1,0,1,Medium-Low,0.03835617,0.05830075,0.0004995406,0.0322432,Less than 25,Male,African-American,M,1,0,1,20.991781,2.2154284,0.5280144,25.762316,Less than 25,Male,African-American,M,1,0,1,2.5031440258026123,Y,Y,Medium-Low,Medium-Low,High
0,0.1794871794871795,0.0,0.0,0.0012515644555694619,25 - 45,Male,African-American,F,0,0,0,Medium-Low,32.0,0.0,0.0,1.0,25 - 45,Male,African-American,F,0,0,0,Medium-Low,0.071947895,0.16877617,0.007596449,0.0871529,25 - 45,Male,African-American,F,0,0,0,23.611935,6.4134946,8.029447,69.63516,25 - 45,Male,African-American,F,0,0,0,2.5031440258026123,Y,Y,Medium-Low,Medium-Low,High
0,0.08974358974358973,0.05263157894736842,0.000946073793755913,0.0,25 - 45,Male,Hispanic,F,1,0,1,Medium-Low,25.0,2.0,1.0,0.0,25 - 45,Male,Hispanic,F,1,0,1,Medium-Low,0.014372484,0.17451791,0.0042428896,0.0641508,25 - 45,Male,Hispanic,F,1,0,1,19.121054,6.631681,4.484734,51.256493,25 - 45,Male,Hispanic,F,1,0,1,2.5031440258026123,Y,Y,Medium-Low,Medium-Low,High
0,0.24358974358974358,0.10526315789473684,0.000946073793755913,0.0,25 - 45,Female,African-American,M,0,0,0,Medium-Low,37.0,4.0,1.0,0.0,25 - 45,Female,African-American,M,0,0,0,Medium-Low,0.15539986,0.25442502,0.0062360577,0.079696484,25 - 45,Female,African-American,M,0,0,0,30.121187,9.668151,6.591513,63.67749,25 - 45,Female,African-American,M,0,0,0,2.5031440258026123,Y,Y,Medium-Low,Medium-Low,High
